GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.miscellaneous.mapper,RegexrenameSqlProvider,572,33,59,3,114,9,38,2,7,2
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.miscellaneous.mapper,EnumtestSqlProvider,514,34,49,3,97,11,32,3,6,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.miscellaneous.mapper,MyObjectSqlProvider,293,573,55,55,57,135,45,19,2,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,MyObjectCriteria.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,EnumtestCriteria,71,0,2,0,25,0,12,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,MyObjectCriteria,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,RegexrenameCriteria.Criterion,89,0,2,0,32,0,14,0,13,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,Regexrename,139,40,41,3,15,13,24,9,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,MyObject,370,61,106,0,30,25,58,18,5,18
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,EnumtestCriteria.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,RegexrenameCriteria.GeneratedCriteria,544,0,10,0,132,0,69,0,64,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,EnumtestCriteria.Criterion,89,0,2,0,32,0,14,0,13,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,Enumtest,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,MyObjectCriteria.GeneratedCriteria,1500,181,30,10,351,43,180,20,162,18
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,RegexrenameCriteria,71,0,2,0,25,0,12,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,RegexrenameCriteria.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,MyObjectCriteria.Criterion,15,74,0,2,6,26,2,12,2,11
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,MyObjectKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.miscellaneous.model,EnumtestCriteria.GeneratedCriteria,297,0,10,0,70,0,38,0,33,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.mapper,PkonlySqlProvider,254,272,27,23,31,71,20,13,1,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.mapper,PkblobsSqlProvider,300,373,41,31,42,97,32,15,1,10
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.mapper,FieldsonlySqlProvider,270,279,31,23,35,73,23,12,1,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.mapper,PkfieldsblobsSqlProvider,307,417,43,33,44,108,33,16,1,10
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.mapper,FieldsblobsSqlProvider,304,364,41,29,43,94,31,14,1,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.mapper,PkfieldsSqlProvider,319,586,62,60,59,144,49,21,1,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.conditional.mapper,AwfulTableSqlProvider,221,700,49,73,33,174,49,21,0,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,Fieldsonly,107,24,30,0,14,10,17,7,2,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkfieldsExample.Criterion,3,86,0,2,1,31,1,13,1,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkonlyKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkfieldsExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkfieldsblobsExample,20,51,1,1,7,18,4,8,3,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkfieldsExample.GeneratedCriteria,1459,208,26,8,346,52,179,25,163,24
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,FieldsonlyExample.GeneratedCriteria,328,47,7,3,78,12,41,7,37,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkfieldsblobsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkblobsExample.GeneratedCriteria,140,47,7,3,30,12,17,7,13,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,AwfulTable,439,118,132,6,30,42,73,29,4,29
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,FieldsonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,Fieldsblobs,85,23,24,2,13,7,15,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,AwfulTableExample,10,61,1,1,4,21,3,9,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkfieldsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,FieldsblobsWithBLOBs,127,20,28,0,18,8,17,6,3,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,AwfulTableExample.GeneratedCriteria,1538,103,5,5,385,25,195,13,191,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,FieldsonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,Pkfields,410,85,122,2,29,33,66,23,4,23
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,FieldsblobsExample.GeneratedCriteria,266,47,7,3,62,12,33,7,29,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkonlyExample.GeneratedCriteria,226,55,7,3,52,14,28,8,24,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,AwfulTableExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,FieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkfieldsblobsExample.GeneratedCriteria,446,55,7,3,108,14,56,8,52,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,Pkfieldsblobs,151,30,42,2,16,10,24,7,2,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkfieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,Pkblobs,118,27,28,0,17,11,17,8,3,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,FieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.conditional.model,AwfulTableExample.Criterion,15,74,0,2,6,26,2,12,2,11
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsExample.GeneratedCriteria,1515,152,28,6,360,38,185,19,169,18
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,AwfulTableExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,FieldsonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,FieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,AwfulTableExample.Criterion,15,74,0,2,6,26,2,12,2,11
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsblobsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkonlyExample.GeneratedCriteria,226,55,7,3,52,14,28,8,24,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,FieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,AwfulTableExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,FieldsonlyExample.GeneratedCriteria,328,47,7,3,78,12,41,7,37,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,FieldsblobsWithBLOBs,127,20,28,0,18,8,17,6,3,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsblobsWithBLOBs,147,10,40,0,16,4,22,3,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkblobsKey,54,10,12,0,12,4,8,3,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,Pkfieldsblobs,137,23,40,2,15,7,23,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsExample.Criterion,3,86,0,2,1,31,1,13,1,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,Pkfields,410,85,122,2,29,33,66,23,4,23
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,AwfulTableExample.GeneratedCriteria,1538,103,5,5,385,25,195,13,191,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsblobsExample.GeneratedCriteria,446,55,7,3,108,14,56,8,52,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkblobsExample.GeneratedCriteria,140,47,7,3,30,12,17,7,13,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkonlyKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,FieldsonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,FieldsblobsExample.GeneratedCriteria,274,39,7,3,64,10,34,6,30,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,AwfulTableKey,54,10,12,0,12,4,8,3,2,3
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,AwfulTable,439,111,132,6,30,39,73,27,4,27
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkblobsWithBLOBs,118,20,28,0,17,8,17,6,3,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,Fieldsblobs,85,23,24,2,13,7,15,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,Fieldsonly,107,24,30,0,14,10,17,7,2,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.mixed.hierarchical.model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model.subpackage,Fieldsonly,107,24,30,0,14,10,17,7,2,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model.subpackage,FieldsonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model.subpackage,FieldsonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model.subpackage,FieldsonlyExample.GeneratedCriteria,328,47,7,3,78,12,41,7,37,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.hierarchical.model.subpackage,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Mapper,PkonlySqlProvider,254,272,27,23,31,71,20,13,1,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Mapper,PkfieldsSqlProvider,319,586,62,60,59,144,49,21,1,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Mapper,PkfieldsblobsSqlProvider,312,412,44,32,45,107,34,15,1,10
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Mapper,FieldsblobsSqlProvider,304,364,41,29,43,94,31,14,1,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Mapper,PkblobsSqlProvider,296,377,41,31,41,98,32,15,1,10
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.annotated.hierarchical.Immutable.Mapper,FieldsonlySqlProvider,270,279,31,23,35,73,23,12,1,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model.mbgtest,AnotherawfultableExample.Criterion,89,0,2,0,32,0,14,0,13,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model.mbgtest,AnotherawfultableExample.GeneratedCriteria,627,0,10,0,154,0,80,0,75,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model.mbgtest,AnotherawfultableExample,71,0,2,0,25,0,12,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model.mbgtest,AnotherawfultableExample.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model.mbgtest,Anotherawfultable,22,36,6,2,4,12,6,9,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,NameviewExample.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,EnumtestCriteria.Criterion,89,0,2,0,32,0,14,0,13,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,RegexrenameCriteria.GeneratedCriteria,544,0,10,0,132,0,69,0,64,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,Nameview,22,0,2,0,7,0,6,0,5,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,MyObjectCriteria.Criterion,15,74,0,2,6,26,2,12,2,11
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,MyObject,370,61,106,0,30,25,58,18,5,18
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,EnumtestCriteria,71,0,2,0,25,0,12,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,EnumtestCriteria.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,NameviewExample,71,0,2,0,25,0,12,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,NameviewExample.Criterion,89,0,2,0,32,0,14,0,13,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,MyObjectCriteria.GeneratedCriteria,1500,181,30,10,351,43,180,20,162,18
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,Regexrename,139,40,41,3,15,13,24,9,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,Enumtest,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,MyObjectKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,NameviewExample.GeneratedCriteria,297,0,10,0,70,0,38,0,33,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,RegexrenameCriteria,71,0,2,0,25,0,12,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,RegexrenameCriteria.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,RegexrenameCriteria.Criterion,89,0,2,0,32,0,14,0,13,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,EnumtestCriteria.GeneratedCriteria,297,0,10,0,70,0,38,0,33,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,MyObjectCriteria.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.miscellaneous.model,MyObjectCriteria,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkblobsExample.GeneratedCriteria,140,47,7,3,30,12,17,7,13,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Pkonly,123,17,22,0,21,7,14,5,3,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsblobsExample.GeneratedCriteria,274,39,7,3,64,10,34,6,30,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkonlyExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,EnumtestExample.Criterion,89,0,2,0,32,0,14,0,13,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,AwfulTableExample,14,57,0,2,5,20,2,10,2,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,EnumtestExample.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsblobsExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,AwfulTable,251,439,83,55,26,67,70,33,2,32
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Pkblobs,174,27,28,0,27,11,18,8,4,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Fieldsonly,156,24,30,0,23,10,18,7,3,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,AwfulTableExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkonlyExample.GeneratedCriteria,226,55,7,3,52,14,28,8,24,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsblobsExample,34,37,1,1,13,12,6,6,5,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,AwfulTableExample.Criterion,15,74,0,2,6,26,2,12,2,11
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,AwfulTableExample.GeneratedCriteria,1538,103,5,5,385,25,195,13,191,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Fieldsblobs,194,40,30,2,29,14,20,10,4,10
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsExample.Criterion,3,86,0,2,1,31,1,13,1,12
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsonlyExample.Criterion,53,36,1,1,19,13,8,6,7,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Pkfields,248,372,67,51,24,64,57,34,2,30
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsExample.GeneratedCriteria,1590,173,33,7,372,43,190,20,171,19
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsonlyExample,20,51,1,1,7,18,4,8,3,8
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsonlyExample.GeneratedCriteria,328,47,7,3,78,12,41,7,37,6
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Pkfieldsblobs,214,44,42,2,27,16,25,11,3,11
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkblobsExample,24,47,1,1,9,16,5,7,4,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsblobsExample.GeneratedCriteria,446,55,7,3,108,14,56,8,52,7
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,Enumtest,140,0,22,0,28,0,19,0,8,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,EnumtestExample,71,0,2,0,25,0,12,0,11,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.flat.model,EnumtestExample.GeneratedCriteria,297,0,10,0,70,0,38,0,33,0
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,AwfulTable,627,63,137,1,71,22,84,19,15,19
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,Pkfieldsblobs,228,30,44,0,31,12,27,9,5,9
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,Pkonly,123,17,22,0,21,7,14,5,3,5
MyBatis Generator Tests (MyBatis3),mbg.test.mb3.generated.simpleannotated.model,Pkblobs,178,23,28,0,29,9,19,7,5,7
